,word data,ocr data,conf,check,ocr time
8379,y,y,96,0,
8380,c,c,95,0,
8381,h,h,95,0,
8382,a,a,95,0,
8383,n,n,95,0,
8384,g,g,95,0,
8385,e,e,95,0,
8386,s,s,95,0,
8387,i,i,94,0,
8388,n,n,94,0,
8389,t,t,94,0,
8390,h,h,94,0,
8391,e,e,94,0,
8392,s,s,95,0,
8393,t,t,95,0,
8394,r,r,95,0,
8395,u,u,95,0,
8396,c,c,95,0,
8397,t,t,95,0,
8398,u,u,95,0,
8399,r,r,95,0,
8400,e,e,95,0,
8401,o,o,96,0,
8402,f,f,96,0,
8403,t,t,96,0,
8404,h,h,96,0,
8405,e,e,96,0,
8406,s,s,96,0,
8407,h,h,96,0,
8408,a,a,96,0,
8409,r,r,96,0,
8410,e,e,96,0,
8411,c,c,96,0,
8412,a,a,96,0,
8413,p,p,96,0,
8414,i,i,96,0,
8415,t,t,96,0,
8416,a,a,96,0,
8417,l,l,96,0,
8418,o,o,96,0,
8419,f,f,96,0,
8420,t,t,96,0,
8421,h,h,96,0,
8422,e,e,96,0,
8423,c,c,96,0,
8424,o,o,96,0,
8425,m,m,96,0,
8426,p,p,96,0,
8427,a,a,96,0,
8428,n,n,96,0,
8429,y,y,96,0,
8430,",",",",96,0,
8431,e,e,96,0,
8432,g,g,96,0,
8433,c,c,96,0,
8434,o,o,96,0,
8435,n,n,96,0,
8436,v,v,96,0,
8437,e,e,96,0,
8438,r,r,96,0,
8439,s,s,96,0,
8440,i,i,96,0,
8441,o,o,96,0,
8442,n,n,96,0,
8443,o,o,96,0,
